"product_id","store_id","city_id","total_sales","total_revenue","average_price"
"P0613","S0067","C014","0","0","6.45"
"P0613","S0070","C030","0","0","6.45"
"P0613","S0073","C014","0","0","6.45"
"P0613","S0078","C036","0","0","6.45"
"P0613","S0082","C024","0","0","6.45"
"P0613","S0083","C010","0","0","6.45"
"P0613","S0087","C031","0","0","6.45"
"P0613","S0091","C013","1","5.97","6.45"
"P0613","S0093","C022","0","0","6.45"
"P0613","S0094","C006","0","0","6.45"
"P0613","S0096","C029","0","0","6.45"
"P0613","S0097","C014","0","0","6.45"
"P0613","S0102","C018","0","0","6.45"
"P0613","S0103","C022","0","0","6.45"
"P0613","S0104","C002","0","0","6.45"
"P0613","S0105","C032","0","0","6.45"
"P0613","S0106","C031","0","0","6.45"
"P0613","S0107","C014","0","0","6.45"
"P0613","S0108","C016","0","0","6.45"
"P0613","S0110","C025","0","0","6.45"
"P0613","S0113","C024","1","5.97","6.45"
"P0613","S0117","C031","0","0","6.45"
"P0613","S0122","C008","0","0","6.45"
"P0613","S0123","C021","0","0","6.45"
"P0613","S0126","C014","0","0","6.45"
"P0613","S0131","C012","0","0","6.45"
"P0613","S0132","C011","0","0","6.45"
"P0613","S0137","C022","0","0","6.45"
"P0613","S0138","C022","0","0","6.45"
"P0613","S0142","C006","0","0","6.45"
"P0613","S0144","C022","0","0","6.45"
"P0614","S0002","C007","0","0","15.9"
"P0614","S0003","C014","0","0","15.9"
"P0614","S0004","C022","0","0","15.9"
"P0614","S0008","C024","0","0","15.9"
"P0614","S0009","C020","0","0","15.9"
"P0614","S0010","C014","0","0","15.9"
"P0614","S0011","C031","0","0","15.9"
"P0614","S0012","C005","0","0","15.9"
"P0614","S0013","C026","0","0","15.9"
"P0614","S0014","C014","0","0","15.9"
"P0614","S0015","C014","0","0","15.9"
"P0614","S0016","C014","0","0","15.9"
"P0614","S0018","C029","0","0","15.9"
"P0614","S0020","C014","0","0","15.9"
"P0614","S0021","C024","0","0","15.9"
"P0614","S0022","C014","1","13.47","15.9"
"P0614","S0023","C008","0","0","15.9"
"P0614","S0024","C022","0","0","15.9"
"P0614","S0025","C024","0","0","15.9"
"P0614","S0026","C014","0","0","15.9"
"P0614","S0027","C022","0","0","15.9"
"P0614","S0030","C006","0","0","15.9"
"P0614","S0031","C036","0","0","15.9"
"P0614","S0032","C019","0","0","15.9"
"P0614","S0033","C025","0","0","15.9"
"P0614","S0034","C022","0","0","15.9"
"P0614","S0035","C022","0","0","15.9"
"P0614","S0038","C004","0","0","15.9"
"P0614","S0039","C014","0","0","15.9"
"P0614","S0040","C017","0","0","15.9"
"P0614","S0043","C025","1","13.47","15.9"
"P0614","S0045","C008","0","0","15.9"
"P0614","S0049","C031","0","0","15.9"
"P0614","S0050","C014","0","0","15.9"
"P0614","S0051","C027","0","0","15.9"
"P0614","S0052","C014","0","0","15.9"
"P0614","S0053","C031","0","0","15.9"
"P0614","S0054","C022","0","0","15.9"
"P0614","S0055","C014","0","0","15.9"
"P0614","S0056","C015","0","0","15.9"
"P0614","S0058","C014","0","0","15.9"
"P0614","S0060","C029","0","0","15.9"
"P0614","S0062","C014","0","0","15.9"
"P0614","S0063","C033","0","0","15.9"
"P0614","S0066","C033","0","0","15.9"
"P0614","S0067","C014","0","0","15.9"
"P0614","S0068","C003","0","0","15.9"
"P0614","S0070","C030","0","0","15.9"
"P0614","S0073","C014","0","0","15.9"
"P0614","S0074","C022","0","0","15.9"
"P0614","S0077","C014","0","0","15.9"
"P0614","S0078","C036","0","0","15.9"
"P0614","S0080","C014","0","0","15.9"
"P0614","S0082","C024","0","0","15.9"
"P0614","S0083","C010","0","0","15.9"
"P0614","S0084","C022","0","0","15.9"
"P0614","S0085","C014","0","0","15.9"
"P0614","S0086","C003","0","0","15.9"
"P0614","S0087","C031","1","13.47","15.9"
"P0614","S0088","C009","0","0","15.9"
"P0614","S0089","C014","0","0","15.9"
"P0614","S0090","C036","0","0","12.9"
"P0614","S0091","C013","0","0","15.9"
"P0614","S0093","C022","0","0","15.9"
"P0614","S0094","C006","0","0","15.9"
"P0614","S0096","C029","0","0","15.9"
"P0614","S0097","C014","1","13.47","15.9"
"P0614","S0099","C014","0","0","15.9"
"P0614","S0102","C018","0","0","15.9"
"P0614","S0103","C022","0","0","15.9"
"P0614","S0104","C002","0","0","15.9"
"P0614","S0105","C032","0","0","15.9"
"P0614","S0106","C031","0","0","15.9"
"P0614","S0107","C014","0","0","15.9"
"P0614","S0108","C016","0","0","15.9"
"P0614","S0110","C025","0","0","15.9"
"P0614","S0113","C024","0","0","15.9"
"P0614","S0115","C020","0","0","15.9"
"P0614","S0116","C031","0","0","15.9"
"P0614","S0117","C031","0","0","15.9"
"P0614","S0119","C031","0","0","15.9"
"P0614","S0120","C014","0","0","15.9"
"P0614","S0122","C008","0","0","15.9"
"P0614","S0123","C021","0","0","15.9"
"P0614","S0124","C030","0","0","15.9"
"P0614","S0126","C014","0","0","15.9"
"P0614","S0130","C037","0","0","15.9"
"P0614","S0131","C012","0","0","15.9"
"P0614","S0132","C011","0","0","15.9"
"P0614","S0135","C035","0","0","15.9"
"P0614","S0137","C022","0","0","15.9"
"P0614","S0138","C022","0","0","15.9"
"P0614","S0139","C035","0","0","15.9"
"P0614","S0140","C022","0","0","15.9"
"P0614","S0141","C005","0","0","15.9"
"P0614","S0142","C006","0","0","15.9"
"P0614","S0143","C014","0","0","15.9"
"P0615","S0009","C020","0","0","19.95"
"P0615","S0010","C014","1","18.47","19.95"
"P0615","S0022","C014","0","0","19.95"
"P0615","S0025","C024","0","0","19.95"
"P0615","S0062","C014","0","0","19.95"
"P0615","S0065","C036","4","73.89","19.95"
"P0615","S0085","C014","1","18.47","19.95"
"P0615","S0089","C014","0","0","19.95"
"P0615","S0090","C036","0","0","19.95"
"P0615","S0095","C014","7","129.31","19.95"
"P0615","S0097","C014","1","18.47","19.95"
"P0615","S0115","C020","0","0","19.95"
"P0616","S0065","C036","0","0","17.95"
"P0616","S0090","C036","0","0","17.95"
"P0616","S0095","C014","0","0","17.95"
"P0621","S0020","C014","1","4.24","5"
"P0621","S0043","C025","0","0","5"
"P0621","S0097","C014","3","12.71","5"
"P0621","S0110","C025","0","0","5"
"P0621","S0126","C014","3","12.71","5"
"P0621","S0142","C006","0","0","5"
"P0623","S0020","C014","0","0","13.5"
"P0623","S0023","C008","0","0","11.4"
"P0623","S0024","C022","0","0","9.99"
"P0623","S0026","C014","0","0","13.5"
"P0623","S0038","C004","0","0","11.4"
"P0623","S0040","C017","0","0","11.4"
"P0623","S0043","C025","0","0","13.5"
"P0623","S0053","C031","0","0","9.99"
"P0623","S0056","C015","1","10.56","11.4"
"P0623","S0062","C014","0","0","6.5"
"P0623","S0065","C036","0","0","9.9"
"P0623","S0066","C033","0","0","11.4"
"P0623","S0090","C036","0","0","9.9"
"P0623","S0095","C014","0","0","10"
"P0623","S0096","C029","0","0","11.4"
"P0623","S0102","C018","0","0","11.4"
"P0623","S0126","C014","0","0","13.5"
"P0623","S0132","C011","0","0","11.4"
"P0625","S0015","C014","0","0","19.95"
"P0625","S0018","C029","0","0","19.95"
"P0625","S0024","C022","0","0","19.95"
"P0625","S0031","C036","0","0","19.95"
"P0625","S0035","C022","0","0","19.95"
"P0625","S0038","C004","0","0","19.95"
"P0625","S0043","C025","0","0","19.95"
"P0625","S0045","C008","0","0","19.95"
"P0625","S0050","C014","0","0","19.95"
"P0625","S0056","C015","0","0","19.95"
"P0625","S0062","C014","0","0","19.95"
"P0625","S0063","C033","0","0","19.95"
"P0625","S0066","C033","0","0","19.95"
"P0625","S0082","C024","0","0","19.95"
"P0625","S0083","C010","0","0","19.95"
"P0625","S0094","C006","0","0","19.95"
"P0625","S0096","C029","0","0","19.95"
"P0625","S0105","C032","0","0","19.95"
"P0625","S0108","C016","0","0","19.95"
"P0625","S0115","C020","0","0","19.95"
"P0625","S0122","C008","0","0","19.95"
"P0625","S0123","C021","0","0","19.95"
"P0625","S0142","C006","0","0","19.95"
"P0625","S0144","C022","0","0","19.95"
"P0628","S0026","C014","0","0","3.5"
"P0635","S0001","C031","0","0","4.75"
"P0635","S0008","C024","0","0","4.75"
"P0635","S0012","C005","0","0","4.75"
"P0635","S0018","C029","0","0","4.75"
"P0635","S0019","C030","1","4.03","4.75"
"P0635","S0026","C014","0","0","4.75"
"P0635","S0041","C013","0","0","4.75"
"P0635","S0043","C025","0","0","4.75"
"P0635","S0044","C022","0","0","4.75"
"P0635","S0050","C014","0","0","4.75"
"P0635","S0056","C015","0","0","4.75"
"P0635","S0058","C014","2","8.05","4.75"
"P0635","S0060","C029","0","0","4.75"
"P0635","S0062","C014","0","0","4.75"
"P0635","S0085","C014","0","0","4.75"
"P0635","S0087","C031","0","0","4.75"
"P0635","S0094","C006","0","0","4.75"
"P0635","S0095","C014","0","0","4.75"
"P0635","S0096","C029","0","0","4.75"
"P0635","S0097","C014","0","0","4.75"
"P0635","S0102","C018","0","0","4.75"
"P0635","S0104","C002","0","0","4.75"
"P0635","S0108","C016","0","0","4.75"
"P0635","S0122","C008","0","0","4.75"
"P0635","S0125","C022","0","0","4.75"
"P0635","S0126","C014","0","0","4.75"
"P0635","S0131","C012","0","0","4.75"
"P0635","S0132","C011","0","0","4.75"
"P0635","S0142","C006","0","0","4.75"
"P0637","S0001","C031","0","0","27.95"
"P0637","S0013","C026","0","0","27.95"
"P0637","S0020","C014","0","0","27.95"
"P0637","S0023","C008","0","0","27.95"
"P0637","S0026","C014","0","0","27.95"
"P0637","S0031","C036","0","0","27.95"
"P0637","S0035","C022","0","0","27.95"
"P0637","S0038","C004","0","0","27.95"
"P0637","S0040","C017","0","0","27.95"
"P0637","S0050","C014","0","0","27.95"
"P0637","S0051","C027","0","0","27.95"
"P0637","S0055","C014","0","0","27.95"
"P0637","S0056","C015","0","0","27.95"
"P0637","S0062","C014","0","0","27.95"
"P0637","S0065","C036","0","0","21.9"
"P0637","S0066","C033","0","0","27.95"
"P0637","S0085","C014","0","0","27.95"
"P0637","S0094","C006","0","0","27.95"
"P0637","S0097","C014","0","0","27.95"
"P0637","S0102","C018","0","0","27.95"
"P0637","S0104","C002","0","0","27.95"
"P0637","S0108","C016","0","0","27.95"
"P0637","S0110","C025","0","0","27.95"
"P0637","S0115","C020","0","0","27.95"
"P0637","S0126","C014","0","0","27.95"
"P0637","S0138","C022","0","0","27.95"
"P0639","S0001","C031","0","0","5.45"
"P0639","S0002","C007","1","5.05","5.45"
"P0639","S0003","C014","0","0","5.45"
"P0639","S0004","C022","0","0","5.45"
"P0639","S0008","C024","0","0","5.45"
"P0639","S0009","C020","0","0","5.45"
"P0639","S0010","C014","1","5.05","5.45"
"P0639","S0011","C031","0","0","5.45"
"P0639","S0012","C005","0","0","5.45"
"P0639","S0013","C026","0","0","5.45"
"P0639","S0014","C014","0","0","5.45"
"P0639","S0015","C014","1","5.05","5.45"
"P0639","S0016","C014","1","5.05","5.45"
"P0639","S0018","C029","0","0","5.45"
"P0639","S0020","C014","0","0","5.45"
"P0639","S0021","C024","0","0","5.45"
"P0639","S0022","C014","0","0","5.45"
"P0639","S0023","C008","0","0","5.45"
"P0639","S0024","C022","2","10.09","5.45"
"P0639","S0025","C024","0","0","5.45"
"P0639","S0026","C014","2","10.09","5.45"
"P0639","S0027","C022","0","0","5.45"
"P0639","S0028","C036","1","6.47",NULL
"P0639","S0030","C006","0","0","5.45"
"P0639","S0031","C036","1","5.05","5.45"
"P0639","S0032","C019","0","0","5.45"
"P0639","S0033","C025","1","5.05","5.45"
"P0639","S0034","C022","0","0","5.45"
"P0639","S0035","C022","0","0","5.45"
"P0639","S0038","C004","0","0","5.45"
"P0639","S0039","C014","1","5.05","5.45"
"P0639","S0043","C025","2","10.09","5.45"
"P0639","S0045","C008","0","0","5.45"
"P0639","S0049","C031","0","0","5.45"
"P0639","S0050","C014","0","0","5.45"
"P0639","S0052","C014","0","0","5.45"
"P0639","S0053","C031","0","0","5.45"
"P0639","S0054","C022","0","0","5.45"
"P0639","S0055","C014","1","5.05","5.45"
"P0639","S0056","C015","1","5.05","5.45"
"P0639","S0058","C014","0","0","5.45"
"P0639","S0060","C029","0","0","5.45"
"P0639","S0062","C014","3","15.14","5.45"
"P0639","S0063","C033","0","0","5.45"
"P0639","S0065","C036","0","0","6.95"
"P0639","S0067","C014","2","10.09","5.45"
"P0639","S0068","C003","0","0","5.45"
"P0639","S0070","C030","0","0","5.45"
"P0639","S0073","C014","0","0","5.45"
"P0639","S0074","C022","0","0","5.45"
"P0639","S0077","C014","0","0","5.45"
"P0639","S0078","C036","1","5.05","5.45"
"P0639","S0080","C014","1","5.05","5.45"
"P0639","S0082","C024","0","0","5.45"
"P0639","S0083","C010","0","0","5.45"
"P0639","S0084","C022","0","0","5.45"
"P0639","S0085","C014","1","5.05","5.45"
"P0639","S0086","C003","0","0","5.45"
"P0639","S0087","C031","0","0","5.45"
"P0639","S0088","C009","0","0","5.45"
"P0639","S0089","C014","0","0","5.45"
"P0639","S0090","C036","0","0","6.95"
"P0639","S0091","C013","0","0","5.45"
"P0639","S0093","C022","0","0","5.45"
"P0639","S0094","C006","0","0","5.45"
"P0639","S0095","C014","2","12.87","6.95"
"P0639","S0096","C029","1","5.05","5.45"
"P0639","S0097","C014","0","0","5.45"
"P0639","S0099","C014","0","0","5.45"
"P0639","S0102","C018","0","0","5.45"
"P0639","S0103","C022","0","0","5.45"
"P0639","S0104","C002","0","0","5.45"
"P0639","S0105","C032","0","0","5.45"
"P0639","S0106","C031","2","10.09","5.45"
"P0639","S0107","C014","0","0","5.45"
"P0639","S0108","C016","0","0","5.45"
"P0639","S0110","C025","0","0","5.45"
"P0639","S0113","C024","1","5.05","5.45"
"P0639","S0115","C020","1","5.05","5.45"
"P0639","S0116","C031","0","0","5.45"
"P0639","S0117","C031","0","0","5.45"
"P0639","S0119","C031","0","0","5.45"
"P0639","S0120","C014","1","5.05","5.45"
"P0639","S0122","C008","0","0","5.45"
"P0639","S0123","C021","0","0","5.45"
"P0639","S0124","C030","0","0","5.45"
"P0639","S0125","C022","0","0","5.45"
"P0639","S0126","C014","0","0","5.45"
"P0639","S0130","C037","0","0","5.45"
"P0639","S0131","C012","0","0","5.45"
"P0639","S0132","C011","1","5.05","5.45"
"P0639","S0135","C035","0","0","5.45"
"P0639","S0137","C022","0","0","5.45"
"P0639","S0138","C022","1","5.05","5.45"
"P0639","S0139","C035","0","0","5.45"
"P0639","S0140","C022","0","0","5.45"
"P0639","S0141","C005","0","0","5.45"
"P0639","S0142","C006","2","10.09","5.45"
"P0639","S0143","C014","1","5.05","5.45"
"P0639","S0144","C022","0","0","5.45"
"P0640","S0001","C031","0","0","24.95"
"P0640","S0002","C007","0","0","24.95"
"P0640","S0008","C024","0","0","24.95"
"P0640","S0010","C014","0","0","24.95"
"P0640","S0012","C005","0","0","24.95"
"P0640","S0013","C026","0","0","24.95"
"P0640","S0018","C029","0","0","24.95"
"P0640","S0023","C008","0","0","24.95"
"P0640","S0024","C022","0","0","24.95"
"P0640","S0025","C024","0","0","24.95"
"P0640","S0026","C014","0","0","24.95"
"P0640","S0027","C022","0","0","24.95"
"P0640","S0031","C036","0","0","24.95"
"P0640","S0035","C022","0","0","24.95"
"P0640","S0038","C004","0","0","24.95"
"P0640","S0040","C017","0","0","24.95"
"P0640","S0043","C025","1","21.14","24.95"
"P0640","S0049","C031","0","0","24.95"
"P0640","S0050","C014","0","0","24.95"
"P0640","S0051","C027","0","0","24.95"
"P0640","S0055","C014","0","0","24.95"
"P0640","S0060","C029","0","0","24.95"
"P0640","S0062","C014","0","0","24.95"
"P0640","S0063","C033","0","0","24.95"
"P0640","S0066","C033","0","0","24.95"
"P0640","S0070","C030","0","0","24.95"
"P0640","S0078","C036","0","0","24.95"
"P0640","S0082","C024","0","0","24.95"
"P0640","S0083","C010","0","0","24.95"
"P0640","S0084","C022","0","0","24.95"
"P0640","S0088","C009","0","0","24.95"
"P0640","S0089","C014","0","0","24.95"
"P0640","S0091","C013","0","0","24.95"
"P0640","S0094","C006","0","0","24.95"
"P0640","S0096","C029","0","0","24.95"
"P0640","S0097","C014","0","0","24.95"
"P0640","S0103","C022","0","0","24.95"
"P0640","S0104","C002","0","0","24.95"
"P0640","S0105","C032","0","0","24.95"
"P0640","S0106","C031","0","0","24.95"
"P0640","S0107","C014","0","0","24.95"
"P0640","S0108","C016","0","0","24.95"
"P0640","S0110","C025","0","0","24.95"
"P0640","S0113","C024","0","0","24.95"
"P0640","S0115","C020","0","0","24.95"
"P0640","S0117","C031","0","0","24.95"
"P0640","S0122","C008","0","0","24.95"
"P0640","S0125","C022","0","0","24.95"
"P0640","S0126","C014","0","0","24.95"
"P0640","S0131","C012","0","0","24.95"
"P0640","S0132","C011","0","0","24.95"
"P0640","S0138","C022","0","0","24.95"
"P0640","S0139","C035","0","0","24.95"
"P0640","S0142","C006","0","0","24.95"
"P0640","S0144","C022","0","0","24.95"
"P0642","S0001","C031","0","0","2.25"
"P0642","S0002","C007","0","0","2.25"
"P0642","S0003","C014","0","0","2.25"
"P0642","S0004","C022","0","0","2.25"
"P0642","S0008","C024","0","0","2.25"
"P0642","S0009","C020","0","0","2.25"
"P0642","S0010","C014","0","0","2.25"
"P0642","S0011","C031","0","0","2.25"
"P0642","S0012","C005","0","0","2.25"
"P0642","S0013","C026","0","0","2.25"
"P0642","S0014","C014","0","0","2.25"
"P0642","S0015","C014","0","0","2.25"
"P0642","S0016","C014","0","0","2.25"
"P0642","S0018","C029","0","0","2.25"
"P0642","S0020","C014","3","6.25","2.25"
"P0642","S0021","C024","0","0","2.25"
"P0642","S0022","C014","0","0","2.25"
"P0642","S0023","C008","0","0","2.25"
"P0642","S0024","C022","0","0","2.25"
"P0642","S0025","C024","0","0","2.25"
"P0642","S0026","C014","1","2.08","2.25"
"P0642","S0027","C022","0","0","2.25"
"P0642","S0030","C006","0","0","2.25"
"P0642","S0031","C036","0","0","2.25"
"P0642","S0032","C019","0","0","2.25"
"P0642","S0033","C025","0","0","2.25"
"P0642","S0034","C022","0","0","2.25"
"P0642","S0035","C022","0","0","2.25"
"P0642","S0038","C004","1","2.08","2.25"
"P0642","S0039","C014","2","4.17","2.25"
"P0642","S0040","C017","0","0","2.25"
"P0642","S0043","C025","1","2.08","2.25"
"P0642","S0045","C008","0","0","2.25"
"P0642","S0048","C031","2","4.63",NULL
"P0642","S0049","C031","0","0","2.25"
"P0642","S0050","C014","0","0","2.25"
"P0642","S0051","C027","0","0","2.25"
"P0642","S0052","C014","0","0","2.25"
"P0642","S0053","C031","0","0","2.25"
"P0642","S0054","C022","0","0","2.25"
"P0642","S0055","C014","0","0","2.25"
"P0642","S0056","C015","0","0","2.25"
"P0642","S0058","C014","0","0","2.25"
"P0642","S0060","C029","1","2.08","2.25"
"P0642","S0062","C014","0","0","2.25"
"P0642","S0063","C033","0","0","2.25"
"P0642","S0065","C036","1","2.08","2.25"
"P0642","S0066","C033","0","0","2.25"
"P0642","S0067","C014","0","0","2.25"
"P0642","S0068","C003","0","0","2.25"
"P0642","S0070","C030","0","0","2.25"
"P0642","S0072","C014","5","11.57",NULL
"P0642","S0074","C022","0","0","2.25"
"P0642","S0077","C014","0","0","2.25"
"P0642","S0078","C036","0","0","2.25"
"P0642","S0080","C014","0","0","2.25"
"P0642","S0081","C022","1","2.31",NULL
"P0642","S0082","C024","2","4.17","2.25"
"P0642","S0083","C010","1","2.08","2.25"
"P0642","S0084","C022","0","0","2.25"
"P0642","S0085","C014","0","0","2.25"
"P0642","S0086","C003","0","0","2.25"
"P0642","S0087","C031","0","0","2.25"
"P0642","S0088","C009","0","0","2.25"
"P0642","S0089","C014","0","0","2.25"
"P0642","S0090","C036","0","0","2.25"
"P0642","S0091","C013","0","0","2.25"
"P0642","S0093","C022","0","0","2.25"
"P0642","S0094","C006","6","12.5","2.25"
"P0642","S0095","C014","5","10.42","2.25"
"P0642","S0096","C029","0","0","2.25"
"P0642","S0097","C014","6","12.5","2.25"
"P0642","S0099","C014","0","0","2.25"
"P0642","S0102","C018","0","0","2.25"
"P0642","S0103","C022","0","0","2.25"
"P0642","S0104","C002","0","0","2.25"
"P0642","S0105","C032","0","0","2.25"
"P0642","S0106","C031","2","4.17","2.25"
"P0642","S0107","C014","0","0","2.25"
"P0642","S0108","C016","5","10.42","2.25"
"P0642","S0110","C025","0","0","2.25"
"P0642","S0113","C024","0","0","2.25"
"P0642","S0115","C020","2","4.17","2.25"
"P0642","S0116","C031","0","0","2.25"
"P0642","S0117","C031","0","0","2.25"
"P0642","S0119","C031","0","0","2.25"
"P0642","S0120","C014","1","2.08","2.25"
"P0642","S0122","C008","0","0","2.25"
"P0642","S0123","C021","0","0","2.25"
"P0642","S0124","C030","1","2.08","2.25"
"P0642","S0125","C022","0","0","2.25"
"P0642","S0126","C014","0","0","2.25"
"P0642","S0127","C029","0","0","2.25"
"P0642","S0128","C022","1","2.31",NULL
"P0642","S0130","C037","0","0","2.25"
"P0642","S0131","C012","0","0","2.25"
"P0642","S0135","C035","0","0","2.25"
"P0642","S0137","C022","0","0","2.25"
"P0642","S0138","C022","0","0","2.25"
"P0642","S0139","C035","0","0","2.25"
"P0642","S0140","C022","0","0","2.25"
"P0642","S0141","C005","0","0","2.25"
"P0642","S0142","C006","0","0","2.25"
"P0642","S0143","C014","0","0","2.25"
"P0642","S0144","C022","0","0","2.25"
"P0643","S0038","C004","0","0","14.9"
"P0643","S0085","C014","0","0","14.9"
"P0647","S0065","C036","0","0","13.95"
"P0647","S0090","C036","0","0","13.95"
"P0647","S0095","C014","0","0","13.95"
"P0649","S0001","C031","0","0","1.95"
"P0649","S0002","C007","0","0","1.95"
"P0649","S0012","C005","0","0","1.95"
"P0649","S0013","C026","0","0","1.95"
"P0649","S0020","C014","0","0","1.95"
"P0649","S0023","C008","0","0","1.95"
"P0649","S0026","C014","0","0","1.95"
"P0649","S0031","C036","0","0","1.95"
"P0649","S0038","C004","0","0","1.95"
"P0649","S0040","C017","0","0","1.95"
"P0649","S0043","C025","0","0","1.95"
"P0649","S0050","C014","0","0","1.95"
"P0649","S0056","C015","0","0","1.95"
"P0649","S0062","C014","0","0","1.95"
"P0649","S0066","C033","0","0","1.95"
"P0649","S0085","C014","0","0","1.95"
"P0649","S0088","C009","0","0","1.95"
"P0649","S0094","C006","0","0","1.95"
"P0649","S0097","C014","0","0","1.95"
"P0649","S0104","C002","0","0","1.95"
"P0649","S0108","C016","0","0","1.95"
"P0649","S0110","C025","0","0","1.95"
"P0649","S0115","C020","0","0","1.95"
"P0649","S0126","C014","0","0","1.95"
"P0649","S0132","C011","4","7.22","1.95"
"P0649","S0138","C022","0","0","1.95"
"P0651","S0001","C031","0","0","15.5"
"P0651","S0002","C007","0","0","15.5"
"P0651","S0004","C022","0","0","15.5"
"P0651","S0008","C024","0","0","15.5"
"P0651","S0010","C014","0","0","15.5"
"P0651","S0012","C005","0","0","15.5"
"P0651","S0013","C026","0","0","15.5"
"P0651","S0015","C014","1","13.14","15.5"
"P0651","S0018","C029","0","0","15.5"
"P0651","S0020","C014","0","0","15.5"
"P0651","S0022","C014","0","0","15.5"
"P0651","S0023","C008","0","0","15.5"
"P0651","S0024","C022","0","0","15.5"
"P0651","S0025","C024","0","0","15.5"
"P0651","S0026","C014","0","0","15.5"
"P0651","S0027","C022","0","0","15.5"
"P0651","S0031","C036","0","0","15.5"
"P0651","S0035","C022","0","0","15.5"
"P0651","S0038","C004","0","0","15.5"
"P0651","S0040","C017","0","0","15.5"
"P0651","S0043","C025","0","0","15.5"
"P0651","S0045","C008","1","13.14","15.5"
"P0651","S0049","C031","0","0","15.5"
"P0651","S0050","C014","0","0","15.5"
"P0651","S0051","C027","0","0","15.5"
"P0651","S0052","C014","0","0","15.5"
"P0651","S0055","C014","0","0","15.5"
"P0651","S0056","C015","0","0","15.5"
"P0651","S0058","C014","0","0","15.5"
"P0651","S0060","C029","0","0","15.5"
"P0651","S0062","C014","0","0","15.5"
"P0651","S0065","C036","0","0","12.5"
"P0651","S0066","C033","0","0","15.5"
"P0651","S0067","C014","0","0","15.5"
"P0651","S0070","C030","0","0","15.5"
"P0651","S0073","C014","0","0","15.5"
"P0651","S0078","C036","0","0","15.5"
"P0651","S0082","C024","1","13.14","15.5"
"P0651","S0083","C010","0","0","15.5"
"P0651","S0084","C022","0","0","15.5"
"P0651","S0085","C014","0","0","15.5"
"P0651","S0087","C031","0","0","15.5"
"P0651","S0088","C009","0","0","15.5"
"P0651","S0090","C036","0","0","12.5"
"P0651","S0091","C013","0","0","15.5"
"P0651","S0093","C022","0","0","15.5"
"P0651","S0094","C006","0","0","15.5"
"P0651","S0096","C029","0","0","15.5"
"P0651","S0097","C014","2","26.27","15.5"
"P0651","S0102","C018","0","0","15.5"
"P0651","S0103","C022","0","0","15.5"
"P0651","S0104","C002","0","0","15.5"
"P0651","S0105","C032","0","0","15.5"
"P0651","S0106","C031","0","0","15.5"
"P0651","S0107","C014","0","0","15.5"
"P0651","S0108","C016","0","0","15.5"
"P0651","S0110","C025","0","0","15.5"
"P0651","S0113","C024","0","0","15.5"
"P0651","S0115","C020","0","0","15.5"
"P0651","S0117","C031","0","0","15.5"
"P0651","S0122","C008","0","0","15.5"
"P0651","S0123","C021","0","0","15.5"
"P0651","S0125","C022","0","0","15.5"
"P0651","S0126","C014","0","0","15.5"
"P0651","S0131","C012","0","0","15.5"
"P0651","S0132","C011","0","0","15.5"
"P0651","S0137","C022","0","0","15.5"
"P0651","S0138","C022","0","0","15.5"
"P0651","S0139","C035","0","0","15.5"
"P0651","S0142","C006","0","0","15.5"
"P0652","S0001","C031","0","0","3.75"
"P0652","S0002","C007","0","0","3.75"
"P0652","S0004","C022","0","0","3.75"
"P0652","S0008","C024","0","0","3.75"
"P0652","S0010","C014","0","0","3.75"
"P0652","S0012","C005","0","0","3.75"
"P0652","S0013","C026","0","0","3.75"
"P0652","S0015","C014","1","3.18","3.75"
"P0652","S0020","C014","3","9.53","3.75"
"P0652","S0023","C008","0","0","3.75"
"P0652","S0024","C022","0","0","3.75"
"P0652","S0026","C014","0","0","3.75"
"P0652","S0031","C036","0","0","3.75"
"P0652","S0035","C022","0","0","3.75"
"P0652","S0038","C004","0","0","3.75"
"P0652","S0040","C017","0","0","3.75"
"P0652","S0043","C025","0","0","3.75"
"P0652","S0045","C008","0","0","3.75"
"P0652","S0049","C031","0","0","3.75"
"P0652","S0050","C014","0","0","3.75"
"P0652","S0051","C027","0","0","3.75"
"P0652","S0055","C014","1","3.18","3.75"
"P0652","S0056","C015","0","0","3.75"
"P0652","S0058","C014","0","0","3.75"
"P0652","S0060","C029","0","0","3.75"
"P0652","S0062","C014","1","3.18","3.75"
"P0652","S0063","C033","0","0","3.75"
"P0652","S0066","C033","0","0","3.75"
"P0652","S0067","C014","1","4.03","4.75"
"P0652","S0070","C030","0","0","3.75"
"P0652","S0073","C014","0","0","3.75"
"P0652","S0078","C036","0","0","3.75"
"P0652","S0082","C024","0","0","3.75"
"P0652","S0083","C010","0","0","3.75"
"P0652","S0084","C022","0","0","3.75"
"P0652","S0085","C014","2","6.36","3.75"
"P0652","S0087","C031","0","0","3.75"
"P0652","S0088","C009","0","0","3.75"
"P0652","S0091","C013","0","0","3.75"
"P0652","S0093","C022","0","0","3.75"
"P0652","S0094","C006","1","3.18","3.75"
"P0652","S0096","C029","0","0","3.75"
"P0652","S0097","C014","0","0","3.75"
"P0652","S0102","C018","1","3.18","3.75"
"P0652","S0104","C002","0","0","3.75"
"P0652","S0105","C032","0","0","3.75"
"P0652","S0107","C014","0","0","3.75"
"P0652","S0108","C016","0","0","3.75"
"P0652","S0110","C025","0","0","3.75"
"P0652","S0113","C024","0","0","3.75"
